id,type,name,url
amnhp_1001638,Person,"Pierson, Diane",http://data.library.amnh.org/archives-authorities/id/amnhp_1001638
amnhp_1001640,Person,"Piik, Erika",http://data.library.amnh.org/archives-authorities/id/amnhp_1001640
amnhp_1001641,Person,"Pike, Nicholas 1817-1905",http://data.library.amnh.org/archives-authorities/id/amnhp_1001641
amnhp_1001642,Person,"Pilat, Ig. A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001642
amnhp_1001643,Person,"Pilling, James Constantine 1846-1895",http://data.library.amnh.org/archives-authorities/id/amnhp_1001643
amnhp_1001644,Person,"Pilsbry, Henry Augustus 1862-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001644
amnhp_1001645,Person,"Pilz, Erwin 1896-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1001645
amnhp_1001646,Person,"Pinchot, Gifford 1865-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1001646
amnhp_1001647,Person,"Pindar, George N.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001647
amnhp_1001649,Person,"Pires, Fernando Dias de Avila",http://data.library.amnh.org/archives-authorities/id/amnhp_1001649
amnhp_1001650,Person,"Pirsson, Louis V. (Louis Valentine) 1860-1919",http://data.library.amnh.org/archives-authorities/id/amnhp_1001650
amnhp_1001651,Person,"Pitman, Earle Carver",http://data.library.amnh.org/archives-authorities/id/amnhp_1001651
amnhp_1001653,Person,"Platnick, Norman I.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001653
amnhp_1001654,Person,"Platt, Rutherford Hayes 1894-1975",http://data.library.amnh.org/archives-authorities/id/amnhp_1001654
amnhp_1001655,Person,"Pohl, Demetrius C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001655
amnhp_1001656,Person,"Pollak, Alice",http://data.library.amnh.org/archives-authorities/id/amnhp_1001656
amnhp_1001658,Person,"Pollick, Joel",http://data.library.amnh.org/archives-authorities/id/amnhp_1001658
amnhp_1001661,Person,"Pool, J. Lawrence (James Lawrence) 1906-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001661
amnhp_1001664,Person,"Porter, Arthur K.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001664
amnhp_1001665,Person,"Posnansky, Arthur 1873-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1001665
amnhp_1001666,Person,"Potter, Howard 1826-1897",http://data.library.amnh.org/archives-authorities/id/amnhp_1001666
amnhp_1001670,Person,"Poulton, Edward Bagnall",http://data.library.amnh.org/archives-authorities/id/amnhp_1001670
amnhp_1001671,Person,"Powdermaker, Hortense 1903-1970",http://data.library.amnh.org/archives-authorities/id/amnhp_1001671
amnhp_1001672,Person,"Powell, E. Alexander (Edward Alexander) 1879-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1001672
amnhp_1001674,Person,"Powers, Edwin Booth",http://data.library.amnh.org/archives-authorities/id/amnhp_1001674
amnhp_1001675,Person,"Pratt, George D. (George Dupont) 1869-1935",http://data.library.amnh.org/archives-authorities/id/amnhp_1001675
amnhp_1001677,Person,"Pratt, Gladys Lynwall",http://data.library.amnh.org/archives-authorities/id/amnhp_1001677
amnhp_1001678,Person,"Pratt, Henry Sherring 1859-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001678
amnhp_1001679,Person,"Pressler, David",http://data.library.amnh.org/archives-authorities/id/amnhp_1001679
amnhp_1001680,Person,"Preston, Douglas J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001680
amnhp_1001683,Person,"Pritchard, Zarh 1866-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1001683
amnhp_1001684,Person,"Proctor, Alexander Phimister 1860-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1001684
amnhp_1001685,Person,"Purcell, John Francis 1916-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001685
amnhp_1001688,Person,"Putnam, George Palmer 1887-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1001688
amnhp_1001689,Person,"Putnam, Patrick Tracy Lowell 1903",http://data.library.amnh.org/archives-authorities/id/amnhp_1001689
amnhp_1001691,Person,"Quackenbush, L. S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001691
amnhp_1001695,Person,"Wyppensenwah, Philip",http://data.library.amnh.org/archives-authorities/id/amnhp_1001695
amnhp_1001697,Person,"Radin, Paul 1883-1959",http://data.library.amnh.org/archives-authorities/id/amnhp_1001697
amnhp_1001698,Person,"Radino, Mildred P.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001698
amnhp_1001699,Person,"Radinsky, Leonard B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001699
amnhp_1001700,Person,"Raines, Franklin D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001700
amnhp_1001701,Person,"Rainey, Froelich G. (Froelich Gladstone) 1907-1992",http://data.library.amnh.org/archives-authorities/id/amnhp_1001701
amnhp_1001703,Person,"Raiser, Frederick",http://data.library.amnh.org/archives-authorities/id/amnhp_1001703
amnhp_1001704,Person,"Rak, Russel",http://data.library.amnh.org/archives-authorities/id/amnhp_1001704
amnhp_1001705,Person,"Cajal, Santiago 1852-1934",http://data.library.amnh.org/archives-authorities/id/amnhp_1001705
amnhp_1001706,Person,"Ramos, Arthur 1903-1949",http://data.library.amnh.org/archives-authorities/id/amnhp_1001706
amnhp_1001707,Person,"Ramsey, Grace Fisher 1887-1970",http://data.library.amnh.org/archives-authorities/id/amnhp_1001707
amnhp_1001708,Person,"Ramshaw, Henry H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001708
amnhp_1001710,Person,"Randino, Mildred P.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001710
amnhp_1001711,Person,"Rankin, Alfred M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001711
amnhp_1001712,Person,"Ransom, Ella B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001712
amnhp_1001713,Person,"Ransom, Marjorie M. 1926-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001713
amnhp_1001714,Person,"Rao, Joe",http://data.library.amnh.org/archives-authorities/id/amnhp_1001714
amnhp_1001715,Person,"Rasmussen, Knud 1879-1933",http://data.library.amnh.org/archives-authorities/id/amnhp_1001715
amnhp_1001717,Person,"Rattray, Andrew",http://data.library.amnh.org/archives-authorities/id/amnhp_1001717
amnhp_1002503,Person,"Shantz, Homer LeRoy",http://data.library.amnh.org/archives-authorities/id/amnhp_1002503
http://id.loc.gov/authorities/names/n87937441,,"Abbott, William Louis",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n87937441
http://id.loc.gov/authorities/names/n79058487,,New York University,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79058487
http://id.loc.gov/authorities/names/n86106583.html,,Colorado Museum of Natural History,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n86106583.html
http://id.loc.gov/authorities/names/n79053968,,Smithsonian Institution,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79053968
http://id.loc.gov/authorities/names/n79021621,,Cornell University,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79021621
amnhp_1001719,Person,"Rawl, Lawrence G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001719
amnhp_1001721,Person,"Raymond, Percy E. (Percy Edward) 1879-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1001721
amnhp_1001722,Person,"Rechtschaffer, Tessie",http://data.library.amnh.org/archives-authorities/id/amnhp_1001722
amnhp_1001723,Person,"Record, Samuel J. (Samuel James) 1881-1945",http://data.library.amnh.org/archives-authorities/id/amnhp_1001723
amnhp_1001724,Person,"Reddy, Madeleine F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001724
amnhp_1001725,Person,"Redfield, Robert 1897-1958",http://data.library.amnh.org/archives-authorities/id/amnhp_1001725
amnhp_1001726,Person,"Redington, Paul G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001726
amnhp_1001727,Person,"Reed, John S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001727
amnhp_1000171,Person,"Berkey, Charles Peter",http://data.library.amnh.org/archives-authorities/id/amnhp_1000171
amnhp_1001371,Person,"Matthew, William Diller",http://data.library.amnh.org/archives-authorities/id/amnhp_1001371
amnhp_1000840,Person,"Granger, Walter",http://data.library.amnh.org/archives-authorities/id/amnhp_1000840
amnhp_1001662,Person,"Pope, Clifford H. (Clifford Hillhouse)",http://data.library.amnh.org/archives-authorities/id/amnhp_1001662
amnhp_1000042,Person,"Andrews, Roy Chapman",http://data.library.amnh.org/archives-authorities/id/amnhp_1000042
amnhp_1001730,Person,"Rehn, James A. G. (James Abram Garfield) 1881-1965",http://data.library.amnh.org/archives-authorities/id/amnhp_1001730
amnhp_1001731,Person,"Reichard, Gladys Amanda 1893-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1001731
amnhp_1001732,Person,"Reid, Fergus",http://data.library.amnh.org/archives-authorities/id/amnhp_1001732
amnhp_1001733,Person,"Reilly, Edgar M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001733
amnhp_1001734,Person,"Riess, Bernard F. (Bernard Frank) 1907-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001734
amnhp_1001736,Person,"Rendueles, Roberto",http://data.library.amnh.org/archives-authorities/id/amnhp_1001736
amnhp_1001737,Person,"Requena, Rafael",http://data.library.amnh.org/archives-authorities/id/amnhp_1001737
amnhp_1001738,Person,"Reyher, Max",http://data.library.amnh.org/archives-authorities/id/amnhp_1001738
amnhp_1001739,Person,"Rice, Alexander Hamilton 1875-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1001739
amnhp_1001740,Person,"Rice, Hugh S. (Hugh Smith) 1891-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001740
amnhp_1001741,Person,"Richard, Paul",http://data.library.amnh.org/archives-authorities/id/amnhp_1001741
amnhp_1001743,Person,"Richardson, William B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001743
amnhp_1001745,Person,"Ricketson, Oliver Garrison 1894-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1001745
amnhp_1001746,Person,"Ridgway, Robert 1850-1929",http://data.library.amnh.org/archives-authorities/id/amnhp_1001746
amnhp_1001747,Person,"Riedl, Rupert",http://data.library.amnh.org/archives-authorities/id/amnhp_1001747
amnhp_1001748,Person,"Rienzi, Louis",http://data.library.amnh.org/archives-authorities/id/amnhp_1001748
amnhp_1001749,Person,"Riese, Bernard F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001749
amnhp_1001751,Person,"Riggs, William Henry 1837-1924",http://data.library.amnh.org/archives-authorities/id/amnhp_1001751
amnhp_1001752,Person,"Rindge, Frederick H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001752
amnhp_1001754,Person,"Ripley, S. Dillon (Sidney Dillon) 1913-2001",http://data.library.amnh.org/archives-authorities/id/amnhp_1001754
amnhp_1001755,Person,"Ris, Hans 1914-2002",http://data.library.amnh.org/archives-authorities/id/amnhp_1001755
amnhp_1001756,Person,"Rivers, W. H. R. (William Halse Rivers) 1864-1922",http://data.library.amnh.org/archives-authorities/id/amnhp_1001756
amnhp_1001757,Person,"Rivet, Paul 1876-1958",http://data.library.amnh.org/archives-authorities/id/amnhp_1001757
amnhp_1001758,Person,"Robb, James H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001758
amnhp_1001759,Person,"Robards, Thomas F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001759
amnhp_1001760,Person,"Roberts, Frank H. H. (Frank Harold Hanna) 1897-1966",http://data.library.amnh.org/archives-authorities/id/amnhp_1001760
amnhp_1001761,Person,"Roberts, Thomas S. (Thomas Sadler) 1858-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1001761
amnhp_1001762,Person,"Robinson, Benjamin Lincoln 1864-1935",http://data.library.amnh.org/archives-authorities/id/amnhp_1001762
amnhp_1001764,Person,"Robinson, Coleman Townsend 1838-1872",http://data.library.amnh.org/archives-authorities/id/amnhp_1001764
amnhp_1001765,Person,"Roche, Joseph",http://data.library.amnh.org/archives-authorities/id/amnhp_1001765
amnhp_1001766,Person,"Roche, Kevin 1922-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001766
amnhp_1001769,Person,"Roemhild, Janet",http://data.library.amnh.org/archives-authorities/id/amnhp_1001769
amnhp_1001770,Person,"Roerich, Nicholas 1874-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1001770
amnhp_1001771,Person,"Roesler, Agnes",http://data.library.amnh.org/archives-authorities/id/amnhp_1001771
amnhp_1001772,Person,"Rogers, Charles H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001772
amnhp_1001773,Person,"Rohwer, S. A. (Sievert Allen) 1887-1951",http://data.library.amnh.org/archives-authorities/id/amnhp_1001773
amnhp_1001775,Person,"Rolfe, Henry Leonides",http://data.library.amnh.org/archives-authorities/id/amnhp_1001775
amnhp_1001776,Person,"Rollins, Harold B. 1939-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001776
amnhp_1001777,Person,"Romer, Alfred Sherwood 1894-1973",http://data.library.amnh.org/archives-authorities/id/amnhp_1001777
amnhp_1001778,Person,"Rondon, C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001778
amnhp_1001779,Person,"Ronfeldt, Victor William",http://data.library.amnh.org/archives-authorities/id/amnhp_1001779
amnhp_1001780,Person,"Roninson, Coleman T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001780
amnhp_1001781,Person,"Roosevelt, Anna Curtenius",http://data.library.amnh.org/archives-authorities/id/amnhp_1001781
amnhp_1001782,Person,"Derby, Ethel Roosevelt",http://data.library.amnh.org/archives-authorities/id/amnhp_1001782
amnhp_1001783,Person,"Roosevelt, Quentin 1919-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1001783
amnhp_1001784,Person,"Roosevelt, Robert Barnwell 1829-1906",http://data.library.amnh.org/archives-authorities/id/amnhp_1001784
amnhp_1001786,Person,"Roosevelt, Theodore 1831-1878",http://data.library.amnh.org/archives-authorities/id/amnhp_1001786
amnhp_1001789,Person,"Rorer, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1001789
amnhp_1001790,Person,"Rorimer, James J. (James Joseph) 1905-1966",http://data.library.amnh.org/archives-authorities/id/amnhp_1001790
amnhp_1001791,Person,"Rose, Charles Arthur",http://data.library.amnh.org/archives-authorities/id/amnhp_1001791
amnhp_1001796,Person,"Ross, Marguerite",http://data.library.amnh.org/archives-authorities/id/amnhp_1001796
amnhp_1001797,Person,"Ross, William G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001797
amnhp_1001798,Person,"Roth, Charles O.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001798
amnhp_1001799,Person,"Roth, Vincent D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001799
amnhp_1001801,Person,"Rothstein, Joseph",http://data.library.amnh.org/archives-authorities/id/amnhp_1001801
amnhp_1001802,Person,"Rouch, Jean",http://data.library.amnh.org/archives-authorities/id/amnhp_1001802
amnhp_1001803,Person,"Rouland, Orlando",http://data.library.amnh.org/archives-authorities/id/amnhp_1001803
amnhp_1001804,Person,"Rourke, Constance 1885-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1001804
amnhp_1001805,Person,"Rowan, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1001805
amnhp_1001806,Person,"Rowley, J. Stuart",http://data.library.amnh.org/archives-authorities/id/amnhp_1001806
amnhp_1001808,Person,"Roze, Janis A. 1926-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001808
amnhp_1001810,Person,"Ruckes, Herbert 1895-1965",http://data.library.amnh.org/archives-authorities/id/amnhp_1001810
amnhp_1001811,Person,"Ruggles, Arthur Gordon",http://data.library.amnh.org/archives-authorities/id/amnhp_1001811
amnhp_1001816,Person,"Ruthven, Alexander Grant 1882-1971",http://data.library.amnh.org/archives-authorities/id/amnhp_1001816
amnhp_1001817,Person,"Ryan, Priscilla",http://data.library.amnh.org/archives-authorities/id/amnhp_1001817
amnhp_1001818,Person,"Ryan, Steve",http://data.library.amnh.org/archives-authorities/id/amnhp_1001818
amnhp_1001819,Person,"Ryus, David D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001819
amnhp_1001820,Person,"Sable, Al",http://data.library.amnh.org/archives-authorities/id/amnhp_1001820
amnhp_1001821,Person,"Sadoglu, Perihan",http://data.library.amnh.org/archives-authorities/id/amnhp_1001821
